     3,   6,   1, 277.54,  31.24, 277.63,  31.20
     3,   6,   0, 311.59,  30.30, 311.30,  30.30
     3,   5,   9,  27.16,  62.73,  26.95,  62.97
     3,   5,   8,  60.88,  64.41,  60.49,  64.06
     3,   5,   7,  91.99,  64.22,  92.03,  64.33
     3,   5,   6, 122.79,  64.72, 122.88,  64.75
     3,   5,   5, 153.04,  64.89, 152.88,  64.86
     3,   5,   4, 183.65,  65.34, 183.71,  65.16
     3,   5,   3, 213.94,  64.95, 213.93,  64.85
     3,   5,   2, 245.45,  64.56, 245.54,  64.52
     3,   5,   1, 276.75,  64.06, 276.76,  64.10
     3,   5,   0, 310.14,  63.39, 310.36,  63.38
     3,   4,   9,  28.29,  95.74,  28.29,  95.48
     3,   4,   8,  61.48,  96.10,  61.53,  96.13
     3,   4,   7,  92.83,  95.93,  92.77,  95.99
     3,   4,   6, 123.05,  96.60, 123.18,  96.51
     3,   4,   5, 153.17,  96.23, 153.11,  96.25
     3,   4,   4, 183.30,  96.93, 183.35,  96.77
     3,   4,   3, 214.07,  96.34, 214.27,  96.40
     3,   4,   2, 245.05,  96.68, 245.17,  96.58
     3,   4,   1, 276.45,  96.35, 276.40,  96.26
     3,   4,   0, 309.63,  96.29, 309.63,  96.22
     3,   3,   9,  29.49, 127.86,  29.24, 127.75
     3,   3,   8,  61.66, 127.86,  61.67, 127.82
     3,   3,   7,  93.39, 127.26,  93.45, 127.45
     3,   3,   6, 122.82, 127.75, 123.09, 127.82
     3,   3,   5, 153.25, 127.41, 153.22, 127.34
     3,   3,   4, 183.11, 128.01, 183.24, 127.93
     3,   3,   3, 214.17, 127.54, 214.29, 127.68
     3,   3,   2, 244.57, 128.58, 244.64, 128.50
     3,   3,   1, 276.69, 128.26, 276.74, 128.35
     3,   3,   0, 309.39, 128.93, 309.49, 128.99
     3,   2,   9,  29.14, 160.10,  28.85, 160.22
     3,   2,   8,  61.41, 159.83,  61.39, 159.81
     3,   2,   7,  93.60, 158.95,  93.46, 159.02
     3,   2,   6, 122.67, 159.47, 122.90, 159.37
     3,   2,   5, 153.30, 158.62, 153.18, 158.86
     3,   2,   4, 183.31, 159.44, 183.43, 159.66
     3,   2,   3, 214.54, 159.11, 214.71, 159.14
     3,   2,   2, 244.95, 160.31, 245.18, 160.41
     3,   2,   1, 277.08, 160.44, 277.30, 160.76
     3,   2,   0, 309.56, 161.44, 309.74, 161.59
     3,   1,   9,  28.10, 192.65,  28.14, 192.64
     3,   1,   8,  60.80, 191.85,  60.53, 191.95
     3,   1,   7,  93.44, 190.62,  93.47, 190.83
     3,   1,   6, 122.55, 190.64, 122.55, 190.90
     3,   1,   5, 153.41, 190.09, 153.45, 190.29
     3,   1,   4, 183.38, 190.75, 183.45, 190.86
     3,   1,   3, 214.95, 190.69, 215.03, 190.84
     3,   1,   2, 245.82, 192.28, 245.77, 192.25
     3,   1,   1, 278.27, 192.85, 278.45, 192.95
     3,   1,   0, 310.23, 194.59, 310.50, 194.69
     3,   0,   9,  26.74, 225.89,  26.69, 226.12
     3,   0,   8,  59.65, 224.58,  59.59, 224.77
     3,   0,   7,  92.89, 223.61,  92.65, 223.51
     3,   0,   6, 121.95, 223.09, 121.97, 223.10
     3,   0,   5, 153.22, 222.93, 153.22, 222.84
     3,   0,   4, 183.96, 223.47, 183.92, 223.23
     3,   0,   3, 215.86, 223.68, 215.88, 223.62
     3,   0,   2, 246.98, 225.34, 247.06, 225.24
     3,   0,   1, 280.12, 226.19, 280.31, 226.39
     3,   0,   0, 311.77, 228.31, 311.50, 228.60
     4,   6,   9,  25.70,  30.23,  25.85,  30.25
     4,   6,   8,  59.17,  31.07,  59.14,  31.29
     4,   6,   7,  90.73,  32.08,  90.93,  31.90
     4,   6,   6, 122.40,  32.33, 122.52,  32.46
     4,   6,   5, 152.55,  32.54, 152.51,  32.63
     4,   6,   4, 183.87,  32.66, 183.84,  32.60
     4,   6,   3, 214.26,  32.62, 214.30,  32.60
     4,   6,   2, 246.49,  32.01, 246.48,  32.03
     4,   6,   1, 277.54,  31.24, 277.62,  31.20
     4,   6,   0, 311.59,  30.30, 311.29,  30.30
     4,   5,   9,  27.16,  62.73,  26.93,  62.98
     4,   5,   8,  60.88,  64.41,  60.49,  64.06
     4,   5,   7,  91.99,  64.22,  92.02,  64.33
     4,   5,   6, 122.79,  64.72, 122.91,  64.75
     4,   5,   5, 153.04,  64.89, 152.88,  64.86
     4,   5,   4, 183.65,  65.34, 183.71,  65.16
     4,   5,   3, 213.94,  64.95, 213.93,  64.86
     4,   5,   2, 245.45,  64.56, 245.55,  64.52
     4,   5,   1, 276.75,  64.06, 276.77,  64.10
     4,   5,   0, 310.14,  63.39, 310.36,  63.38
     4,   4,   9,  28.29,  95.74,  28.29,  95.48
     4,   4,   8,  61.48,  96.10,  61.53,  96.13
     4,   4,   7,  92.83,  95.93,  92.77,  95.98
     4,   4,   6, 123.05,  96.60, 123.17,  96.50
     4,   4,   5, 153.17,  96.23, 153.11,  96.25
     4,   4,   4, 183.30,  96.93, 183.35,  96.77
     4,   4,   3, 214.07,  96.34, 214.26,  96.44
     4,   4,   2, 245.05,  96.68, 245.15,  96.59
     4,   4,   1, 276.45,  96.35, 276.42,  96.28
     4,   4,   0, 309.63,  96.29, 309.62,  96.22
